title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
"Пом'якшуючий крем CeraVe для сухої, загрубілої та нерівної шкіри обличчя та тіла 177 мл (MB190800)",https://maudau.com.ua/product/pomiakshuiuchyi-krem-cerave-dlia-sukhoi-zahrubiloi-ta-nerivnoi-shkiry-oblychchia-ta-tila-177-ml-mb190800,https://image.maudau.com.ua/webp/size/lg/products/ed/46/f5/ed46f56354b4bea63106de22c22ba92c.jpg,445,628,183,5,8,В наявності,,Пом'якшуючий,29
Очищаючий крем-гель La Roche-Posay Toleriane для чутливої шкіри 400 мл,https://maudau.com.ua/product/ochyshchaiuchyi-krem-hel-la-roche-posay-toleriane-dlia-chutlyvoi-shkiry-400-ml,https://image.maudau.com.ua/webp/size/lg/products/45/b4/be/45b4beead0b583954554080a73be958a.jpg,699,854,155,5,9,В наявності,,Очищаючий,18
Лосьйон La Roche-Posay Effaclar для очищення і звуження пор 200 мл,https://maudau.com.ua/product/losion-la-roche-posay-effaclar-dlia-ochyshchennia-i-zvuzhennia-por-200-ml,https://image.maudau.com.ua/webp/size/lg/products/64/26/ca/6426ca7249c3db357aae23a34727b10e.jpg,559,664,105,5,12,В наявності,,Лосьйон,16
"Інтенсивний зволожуючий крем La Roche-Posay Hydraphase HA Light, для нормальної та комбінованої шкіри обличчя 50 мл (MB283800)",https://maudau.com.ua/product/intensyvnyi-zvolozhuiuchyi-krem-la-roche-posay-hydraphase-ha-light-dlia-normalnoi-ta-kombinovanoi-shkiry-oblychchia-50-ml-mb283800,https://image.maudau.com.ua/webp/size/lg/products/c1/74/9e/c1749e5eb4768f301704eb60cefcad22.jpg,879,995,116,5,5,В наявності,,Інтенсивний,12
"Крем для шкіри навколо очей Bioderma Атодерм інтенсив, 100 мл",https://maudau.com.ua/product/krem-dlia-shkiry-navkolo-ochei-bioderma-atoderm-intensyv-100-ml,https://image.maudau.com.ua/webp/size/lg/products/56/d9/53/56d953ce-f607-4f68-b74b-b9efdfd1de5c.jpg,599,972,373,5,7,В наявності,,Крем,38
Маска для обличчя Biodance Radiant Vita Niacinamide Real Deep Mask нічна гідрогелева з вітаміном і ніацинамідом 34 г,https://maudau.com.ua/product/nichna-hidroheleva-maska-dlia-oblychchia-z-vitaminom-s-i-niatsynamidom-biodance-radiant-vita-niacinamide-real-deep-mask,https://image.maudau.com.ua/webp/size/lg/products/4e/c4/30/4ec430d96f238384b4105927935dd9b8.jpg,200,279,79,5,2,В наявності,,Маска,28
"Аква-флюїд L'Oreal Paris Skin Expert Геній зволоження, для сухої та чутливої шкіри, 70 мл (A9268500)",https://maudau.com.ua/product/akva-fliuid-loreal-paris-skin-expert-henii-zvolozhennia-dlia-sukhoi-ta-chutlyvoi-shkiry-70-ml-a9268500,https://image.maudau.com.ua/webp/size/lg/products/11/d2/40/11d240ba-7b08-451b-9753-e9f62bfa58b9.jpg,335,545,210,5,17,В наявності,,Аква-флюїд,39
Локальний засіб від прищів та почервоніння з миттєвою дією Hollyskin Calamin Drying Lotion 15 мл,https://maudau.com.ua/product/lokalnyi-zasib-vid-pryshchiv-ta-pochervoninnia-z-myttievoiu-diieiu-hollyskin-calamin-drying-lotion-15-ml,https://image.maudau.com.ua/webp/size/lg/products/28/f6/1d/28f61df7-9af9-485e-9b56-acc7f769eef2.jpg,236,282,46,5,17,В наявності,,Локальний,16
Ензимна пудра для вмивання обличчя Biono з вітаміном С 50 г (4820267050435),https://maudau.com.ua/product/enzymna-pudra-dlia-vmyvannia-oblychchia-biono-z-vitaminom-s-35-ml-4820267050435,https://image.maudau.com.ua/webp/size/lg/products/ae/cc/7d/aecc7d8c72a0cdc86f88d6643258eb54.jpg,282,410,128,5,12,В наявності,,Ензимна,31
Пом'якшуючий очищаючий гель CeraVe для сухої загрубілої та нерівної шкіри обличчя та тіла 236 мл (MB191200),https://maudau.com.ua/product/pomiakshuiuchyi-ochyshchaiuchyi-hel-cerave-dlia-sukhoi-zahrubiloi-ta-nerivnoi-shkiry-oblychchia-ta-tila-236-ml-mb191200,https://image.maudau.com.ua/webp/size/lg/products/b3/03/9f/b3039fe01abb7ddf488f801816a1c1a5.jpg,502,565,63,5,5,В наявності,,Пом'якшуючий,11
