title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Засіб Galax das Power Clean для видалення жиру з кухонних поверхонь 500 мл,https://maudau.com.ua/product/zasib-dlia-vydalennia-zhyru-z-kukhonnykh-poverkhon-galax-das-power-clean-500-ml,https://image.maudau.com.ua/webp/size/lg/products/9a/37/43/9a374338e88d90220dbc4eb982829c5f.jpg,70,115,45,5,47,В наявності,,Засіб,39
Засіб для очищення каналізаційних труб Galax das Power Clean 1 л (720153),https://maudau.com.ua/product/zasib-dlia-ochyshchennia-kanalizatsiinykh-trub-galax-das-power-clean-1-l-720153,https://image.maudau.com.ua/webp/size/lg/products/8a/d6/8f/8ad68ff3bf96e986062319bd4b26946e.jpg,54,88,34,5,37,В наявності,,Засіб,39
Засіб для чищення унітазів Frosch Малина 750 мл,https://maudau.com.ua/product/zasib-dlia-unitaziv-frosch-malyna-750-ml,https://image.maudau.com.ua/webp/size/lg/products/13/1f/5f/131f5ff7-2719-4e6c-9e27-59774202475f.jpg,126,176,50,5,34,В наявності,,Засіб,28
"Бачок для миття унітазу Sano Blue, синій, 150 г (287607)",https://maudau.com.ua/product/bachok-dlia-myttia-unitazu-sano-blue-synii-150-h-287607,https://image.maudau.com.ua/webp/size/lg/products/02/66/78/02667888-d3c6-4104-b002-5bcc77e58bc2.png,179,259,80,5,49,В наявності,,Бачок,31
Засіб для миття скла Mr Muscle Ранкова роса з нашатирним спиртом 500 мл,https://maudau.com.ua/product/zasib-dlia-myttia-skla-mr-muscle-rankova-rosa-z-nashatyrnym-spyrtom-500-ml,https://image.maudau.com.ua/webp/size/lg/products/9f/6d/a2/9f6da2899ef22d5728e2e38cad6a03f1.jpg,89,118,29,5,10,В наявності,,Засіб,25
Капсули для посудомийних машин Fairy Original Все-в-1 Лимон 200 шт. (2 уп. x 100 шт.),https://maudau.com.ua/product/kapsuly-dlia-posudomyinykh-mashyn-fairy-original-vse-v-1-lymon-200-sht-2-up-x-100-sht,https://image.maudau.com.ua/webp/size/lg/products/8b/e8/3a/8be83aebe6c7c69b256af039da2fef48.jpg,1438,2918,1480,,,В наявності,,Капсули,51
Гель для чищення та дезінфекції унітазів Bref Excellence Gel Color Activ Океан 700 мл (743086),https://maudau.com.ua/product/ochyshchuiuchyi-hel-dlia-unitaza-bref-excellence-gel-color-activ-dlia-chyshchennia-ta-dezinfektsii-okean-700-ml-743086,https://image.maudau.com.ua/webp/size/lg/products/66/c3/33/66c3332c06873cc67b309a1e9546a7a3.jpg,109,130,21,5,22,В наявності,,Гель,16
Очищуючий засіб для ванної кімнати Frosch Зелений виноград 500 мл,https://maudau.com.ua/product/ochyshchuiuchyi-zasib-dlia-vannoi-kimnaty-frosch-zelenyi-vynohrad-500-ml,https://image.maudau.com.ua/webp/size/lg/products/13/f2/f1/13f2f1b9-d13b-48de-826b-c884d2bd0b74.jpg,114,209,95,5,31,В наявності,,Очищуючий,45
Стікер для очищення туалету Duck Туалетне каченя Морський 6 шт.,https://maudau.com.ua/product/stiker-dlia-ochyshchennia-tualetu-tualetne-kachenia-morskyi-6-sht,https://image.maudau.com.ua/webp/size/lg/products/5d/1c/64/5d1c642689aa5484efebdb3919746ee7.jpg,100,,,5,13,В наявності,,Стікер,
Туалетний блок для унітазу Bref Сила актив Свіжість лимона 150 г (3 шт. х 50 г) (536075),https://maudau.com.ua/product/tualetnyi-blok-dlia-unitazu-bref-syla-aktyv-svizhist-lymona-3-sht-536075,https://image.maudau.com.ua/webp/size/lg/products/86/19/fd/8619fdc6-9ada-42d8-a989-6e86ba8d4d83.png,134,187,53,5,29,В наявності,,Туалетний,28
