title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Арманьяк Chateau De Pellehaut L\'Age De Glace VS 0.7 л 40% (760087760699),Арманьяк,1350,1541,12,,,Невідомо,https://rozetka.com.ua/ua/chateau_de_pellehaut_760087760699/p189152860/,https://content2.rozetka.com.ua/goods/images/big_tile/118677629.jpg,−12%
Віскі Royal Salute 62 Gun Salute 1 л 43% у подарунковій упаковці (5000299211687),Віскі,113753,,,,,Невідомо,https://rozetka.com.ua/ua/bez-brenda-5000299211687/p502724879/,https://content2.rozetka.com.ua/goods/images/big_tile/540057592.jpg,
Бренді ординарний Legend 1863 0.5 л 36% (4820256580554),Бренді,174,,,2.0,1,Готово до відправки,https://rozetka.com.ua/ua/legend-1863-4820256580554/p427981889/,https://content1.rozetka.com.ua/goods/images/big_tile/426396188.jpg,
Горілка Chopin Potato Vodka 0.7 л 40% у подарунковій упаковці (5900640054140),Горілка,2054,,,,,Невідомо,https://rozetka.com.ua/ua/chopin-5900640054140/p556024902/,https://content2.rozetka.com.ua/goods/images/big_tile/616222715.png,
Горілка Мороша Карпатські Озера 0.7 л 40% (4820229033957),Горілка,126,190,34,3.0,2,Невідомо,https://rozetka.com.ua/ua/morosha_4820229033957/p364555389/,https://content1.rozetka.com.ua/goods/images/big_tile/347761857.jpg,
Джин Stirling Pink Gin 0.5 л 37.5% (8711114489026),Джин,407,423,4,4.5,4,Невідомо,https://rozetka.com.ua/ua/stirling_8711114489026/p335168581/,https://content2.rozetka.com.ua/goods/images/big_tile/519292462.jpg,
Араг Turan З фейхоа 0.7 л 40% (4760081514198),Араг,469,,,,,Невідомо,https://rozetka.com.ua/ua/turan_4760081514198/p333691009/,https://content2.rozetka.com.ua/goods/images/big_tile/250021636.jpg,
Віскі Loch Lomond Single Grain 3 уо 0.7 л 46% в тубусі (5016840050216),Віскі,1141,,,4.7,17,Невідомо,https://rozetka.com.ua/ua/loch_lomond_5016840050216/p31030311/,https://content1.rozetka.com.ua/goods/images/big_tile/537790080.jpg,
Коньяк Martell L'Or 0.7 л 40% в престижній упаковці (3219820004212),Коньяк,141700,152600,7,,,Невідомо,https://rozetka.com.ua/ua/martell_3219820004212/p4753153/,https://content.rozetka.com.ua/goods/images/big_tile/380573609.jpg,−7%
Лікер TOSO Limoncello Limo 0.7 л 25% (8002915005127),Лікер,319,501,36,3.0,7,Невідомо,https://rozetka.com.ua/ua/toso_8002915005127/p10554576/,https://content.rozetka.com.ua/goods/images/big_tile/572667601.jpg,−36%
Віскі Akashi Sherry Cask 5 років витримки 0.5 л 50% у подарунковій упаковці (4969265727120),Віскі,6999,8999,22,,,Готово до відправки,https://rozetka.com.ua/ua/akashi-4969265727120/p551361354/,https://content2.rozetka.com.ua/goods/images/big_tile/607115561.jpg,ТІЛЬКИ В ROZETKA
Віскі Stateless Blended Bourbon Whiskey 0.7 л 40% (795847346588),Віскі,768,899,15,2.0,3,Є в наявності,https://rozetka.com.ua/ua/bez-brenda-795847346588/p487902469/,https://content1.rozetka.com.ua/goods/images/big_tile/522120080.jpg,−15%
Коктейль Starward Bottled Cocktail #2 Red Manhattan 0.5 л 30% (9346943000273),Коктейль,1650,2144,23,,,Невідомо,https://rozetka.com.ua/ua/starward-9346943000273/p552058719/,https://content1.rozetka.com.ua/goods/images/big_tile/608305595.jpg,ТІЛЬКИ В ROZETKA
"Віскі ""Two Stacks"" The Blenders Cut 0.7 л 65% (5060560960126)",Віскі,2200,3500,37,,1,Невідомо,https://rozetka.com.ua/ua/two_stacks_5060560960126/p395538645/,https://content2.rozetka.com.ua/goods/images/big_tile/366636628.jpg,ТІЛЬКИ В ROZETKA
Віскі McIvor Finest Blended Scotch Whisky 1 л 40% (5038342002890),Віскі,539,679,21,,,Невідомо,https://rozetka.com.ua/ua/mcivor-5038342002890/p553556016/,https://content1.rozetka.com.ua/goods/images/big_tile/611472420.jpg,−21%
Бурбон Willett Pot Still Reserve 1.75 л 47% (680203119350),Бурбон,6200,,,,,Невідомо,https://rozetka.com.ua/ua/willett_680203119350/p281559728/,https://content.rozetka.com.ua/goods/images/big_tile/162207979.jpg,
Текіла Don Julio 1942 Peggy Gou 0.7 л 38% у подарунковій упаковці (5000281078137),Текіла,13568,,,,,Є в наявності,https://rozetka.com.ua/ua/don-julio-5000281078137/p561133989/,https://content.rozetka.com.ua/goods/images/big_tile/625868623.jpg,НОВИНКА
Горілка Хент виноградна 40% 0.5 л (4850015319293),Горілка,329,,,3.6,5,Невідомо,https://rozetka.com.ua/ua/proshyanskiy-konyachniy-zavod-4850015319293/p344158171/,https://content2.rozetka.com.ua/goods/images/big_tile/270641802.png,
Мескаль Se Busca Reposado 0.7 л 40% (7500463109218),Мескаль,2350,2819,17,5.0,4,Невідомо,https://rozetka.com.ua/ua/se_busca_7500463109218/p102404208/,https://content2.rozetka.com.ua/goods/images/big_tile/15751068.jpg,−17%
Грапа Caffo Friulia 41% 1 л (8004499902106),Грапа,1119,1291,13,3.7,13,Невідомо,https://rozetka.com.ua/ua/caffo_8004499902106/p84433020/,https://content1.rozetka.com.ua/goods/images/big_tile/14372390.jpg,−13%
Мескаль BBC Локіта Енсамбль 0.7 л 40% (7503032528069_7503032528106),Мескаль,3687,4084,10,4.0,1,Невідомо,https://rozetka.com.ua/ua/bbc-7503032528069/p409393425/,https://content.rozetka.com.ua/goods/images/big_tile/390488112.jpg,−10%
Бренді Valdespino 10 Gran Reserva 0.7 л 40% (8412449110813),Бренді,734,,,4.7,4,Є в наявності,https://rozetka.com.ua/ua/valdespino_8412449110813/p274170513/,https://content1.rozetka.com.ua/goods/images/big_tile/336264211.jpg,
Лікер Molinari Limoncello di Capri 0.7 л 30% + келих (8017450370227),Лікер,695,939,26,,,Невідомо,https://rozetka.com.ua/ua/molinari-8017450370227/p437744861/,https://content.rozetka.com.ua/goods/images/big_tile/445206928.jpg,−26%
Аперитив на основі вина Hotel Starlino Elderflower 0.75 л 17% (0810035510852),Аперитив,999,1499,33,,,Невідомо,https://rozetka.com.ua/ua/hotel-starlino-0810035510852/p552077298/,https://content2.rozetka.com.ua/goods/images/big_tile/608368418.jpg,НОВИНКА
Лікер BarMania Amaretto Амаретто 0.7 л 21% (4820034475867),Лікер,341,,,3.7,8,Невідомо,https://rozetka.com.ua/ua/barmania_4820034475867/p82693215/,https://content1.rozetka.com.ua/goods/images/big_tile/14265408.jpg,КРАФТ УКРАЇНИ
Ром Mezan Trinidad 2003 0.7 л 46% у подарунковій упаковці (5060033841884),Ром,1849,2539,27,4.5,2,Невідомо,https://rozetka.com.ua/ua/mezan_5060033841884/p319051096/,https://content2.rozetka.com.ua/goods/images/big_tile/222571386.jpg,−27%
Настоянка Ukrainian Spirit Український дух Зубрівка 0.7 л 38% (4820261820782),Настоянка,339,359,6,5.0,3,Невідомо,https://rozetka.com.ua/ua/ukrainian-spirit-4820261820782/p427043642/,https://content1.rozetka.com.ua/goods/images/big_tile/424648023.jpg,
Коньяк Maxime Trijol Cognac XO 0.7 л 40% в коробці (3544680011958),Коньяк,7319,,,5.0,2,Є в наявності,https://rozetka.com.ua/ua/maxime_trijol_3544680011958/p44497800/,https://content1.rozetka.com.ua/goods/images/big_tile/575061525.jpg,
Лікер Schwartzhog Krauter Liqueur 0.375 л 36.7% (890686001756),Лікер,310,,,,,Невідомо,https://rozetka.com.ua/ua/schwartzhog-890686001756/p448287032/,https://content2.rozetka.com.ua/goods/images/big_tile/482180978.jpg,
Лікер емульсійний Spicer Грейпфрут-гранат 0.5 л 18% (4820278920758),Лікер,505,680,26,,,Є в наявності,https://rozetka.com.ua/ua/spicer-4820278920758/p433541423/,https://content1.rozetka.com.ua/goods/images/big_tile/437403958.jpg,КРАФТ УКРАЇНИ
Бренді Renaissance VSOP 0.7 л 38% (4770053222952),Бренді,339,400,15,4.2,18,Невідомо,https://rozetka.com.ua/ua/renaissance_4770053222952/p62208256/,https://content1.rozetka.com.ua/goods/images/big_tile/13043795.jpg,−15%
Спиртний напій Rubis Blanc 0.7 л 40% (7104387742997),Спиртний,1699,2129,20,,,Готово до відправки,https://rozetka.com.ua/ua/rubis-7104387742997/p552058716/,https://content1.rozetka.com.ua/goods/images/big_tile/608305574.jpg,ТІЛЬКИ В ROZETKA
Настоянка Pan Polski Zubrovica 0.5 л 37.5% (4820210841189),Настоянка,100,127,21,5.0,2,Готово до відправки,https://rozetka.com.ua/ua/bez-brenda-4820210841189/p452932769/,https://content1.rozetka.com.ua/goods/images/big_tile/477606540.jpg,
Текіла Dos Companeros Gold 0.7 л 38% (5414145036254),Текіла,399,429,7,1.0,2,Невідомо,https://rozetka.com.ua/ua/dos-companeros-5414145036254/p436731515/,https://content1.rozetka.com.ua/goods/images/big_tile/460951425.jpg,−7%
Джин Kingsmill Pink 0.5 л 38% (4740050006619),Джин,260,325,20,4.1,19,Невідомо,https://rozetka.com.ua/ua/kingsmill_4740050006619/p107396442/,https://content.rozetka.com.ua/goods/images/big_tile/16226974.jpg,−20%
Лікер Bols Watermelon 0.7 л 17% (8716000967879),Лікер,599,809,26,,,Невідомо,https://rozetka.com.ua/ua/bols-8716000967879/p552077244/,https://content2.rozetka.com.ua/goods/images/big_tile/608340705.jpg,ТІЛЬКИ В ROZETKA
Віскі Grant's Rum Cask 5-6 років витримки 0.7 л 40% (5010327255026),Віскі,914,1075,15,4.8,10,Невідомо,https://rozetka.com.ua/ua/grants_5010327255026/p70885214/,https://content.rozetka.com.ua/goods/images/big_tile/246432137.jpg,−15%
Міцний алкогольний напій Alexandrion 7* 0.7 л 40% в коробці + 2 склянки (5942122001402),Міцний,995,1299,23,4.7,7,Є в наявності,https://rozetka.com.ua/ua/alexandrion_5942122001402/p193502408/,https://content2.rozetka.com.ua/goods/images/big_tile/445207955.jpg,−23%
Арманьяк Clos Martin VS 3 0.7 л 40% (3590651707030),Арманьяк,1239,1733,29,4.0,2,Невідомо,https://rozetka.com.ua/ua/cloth_martin_3590651707030/p154136046/,https://content.rozetka.com.ua/goods/images/big_tile/19503236.jpg,−29%
Лікер P'tit Bleu Pastis de Marseille 0.7 л 45% (3760024200097),Лікер,1050,1334,21,,,Готово до відправки,https://rozetka.com.ua/ua/ptit-bleu-3760024200097/p552077388/,https://content2.rozetka.com.ua/goods/images/big_tile/608379070.jpg,ТІЛЬКИ В ROZETKA
Текіла Teresa Del Castillo Blanco 0.7 л 35% (3162049400573),Текіла,549,697,21,,,Невідомо,https://rozetka.com.ua/ua/teresa_del_castillo_3162049400573/p393589647/,https://content.rozetka.com.ua/goods/images/big_tile/361126642.jpg,−21%
Віскі Glengoyne 12yo 0.7 л 43% в тубусі (5010852026641),Віскі,2880,,,,3,Невідомо,https://rozetka.com.ua/ua/glengoyne_single_5010852026641/p117611935/,https://content1.rozetka.com.ua/goods/images/big_tile/588909959.jpg,
Коньяк Louis XIII de Remy Martin 0.7 л 40% у подарунковій упаковці (3024480002191),Коньяк,197000,,,,,Є в наявності,https://rozetka.com.ua/ua/remy_martin_3024480002191/p495558094/,https://content.rozetka.com.ua/goods/images/big_tile/531326536.jpg,
Горілка Esbjaerg 0.5 л 40% (8711114485639),Горілка,309,,,5.0,3,Є в наявності,https://rozetka.com.ua/ua/esbjaerg_8711114485639/p347505771/,https://content.rozetka.com.ua/goods/images/big_tile/525151130.jpg,
Бренді Capa Negra Sandeman Jerez 0.7 л 36% (8421150711110),Бренді,564,,,3.8,7,Є в наявності,https://rozetka.com.ua/ua/sandeman_8421150711110/p31020991/,https://content1.rozetka.com.ua/goods/images/big_tile/129091861.jpg,
Віскі Machrie Moor Cask Strength 0.7 л 56.2% у тубусі (5060044482793),Віскі,2880,,,,,Невідомо,https://rozetka.com.ua/ua/machrie_moor_5060044482793/p383110851/,https://content.rozetka.com.ua/goods/images/big_tile/486526268.jpg,
Віскі The Irishman The Harvest 0.7 л 40% (5099811905654),Віскі,1389,1849,25,4.5,10,Невідомо,https://rozetka.com.ua/ua/irishman_5099811905654/p5513469/,https://content2.rozetka.com.ua/goods/images/big_tile/340568148.jpg,−25%
Упаковка горілки Хортиця Срібна прохолода 0.25 л 40% х 30 шт. (4820229033186B),Упаковка,1677,2319,28,,,Невідомо,https://rozetka.com.ua/ua/hortitsya-4820229033186b/p459348664/,https://content1.rozetka.com.ua/goods/images/big_tile/489179554.jpg,
Віскі Speaker 3 YO blended 0.7 л 40% (5038342511224),Віскі,381,449,15,3.7,14,Невідомо,https://rozetka.com.ua/ua/speaker_5038342511224/p154386303/,https://content2.rozetka.com.ua/goods/images/big_tile/105335036.jpg,−15%
Текіла Por La Gente Tequila Reposado 0.75 л 40% у подарунковій упаковці (850024626003),Текіла,1759,1949,10,,,Невідомо,https://rozetka.com.ua/ua/por-la-gente-850024626010/p446988656/,https://content1.rozetka.com.ua/goods/images/big_tile/464969398.jpg,−10%
Упаковка горілки Первак Домашня пшенична 0.25 л 40% х 30 шт. (4820229031977B),Упаковка,1497,2319,35,,,Готово до відправки,https://rozetka.com.ua/ua/pervak-4820229031977b/p459327854/,https://content1.rozetka.com.ua/goods/images/big_tile/489132782.jpg,
Віскі Hunter Laing Highland Journey 0.7 л 46% у подарунковій упаковці (5060354272992),Віскі,1900,3000,37,,,Невідомо,https://rozetka.com.ua/ua/hunter-laing-5060354272992/p514284754/,https://content1.rozetka.com.ua/goods/images/big_tile/554015008.jpg,ТІЛЬКИ В ROZETKA
Алкогольний напій на основі рому Cucaracha Spicy Orange 1 л 35% (4742883014670),Алкогольний,759,929,18,5.0,2,Невідомо,https://rozetka.com.ua/ua/cucaracha-4742883014670/p452684204/,https://content1.rozetka.com.ua/goods/images/big_tile/476972405.jpg,−18%
Віскі односолодовий Caol Ila 25 років 0.7 л 43% в подарунковій упаковці (5000281027104),Віскі,21059,46504,55,,,Невідомо,https://rozetka.com.ua/ua/caol-ila-5000281027104/p472668879/,https://content2.rozetka.com.ua/goods/images/big_tile/505008343.jpg,−55%
Віскі Glenfiddich Grande Couronne 26 років витримки 0.7 л 43.8% у подарунковій упаковці (AT4P158) (5010327015897),Віскі,52135,,,,,Є в наявності,https://rozetka.com.ua/ua/glenfiddich-5010327015897/p360425859/,https://content2.rozetka.com.ua/goods/images/big_tile/298935914.jpg,
Горілка особлива Пшенична Сльоза Gold 0.5 л 40% (4820229039928),Горілка,109,121,10,4.0,3,Невідомо,https://rozetka.com.ua/ua/pshenichna-sloza-4820229039928/p427236014/,https://content2.rozetka.com.ua/goods/images/big_tile/425020895.jpg,
Віскі Highland Queen Sherry Cask Finish 0.7 л 40% (3328640121952),Віскі,527,,,3.5,12,Є в наявності,https://rozetka.com.ua/ua/highland_queen_3328640121952/p33210871/,https://content2.rozetka.com.ua/goods/images/big_tile/11631026.jpg,
Горілка Nepoborna Оригінальна 1 л 40% (4820219271574_4820228150129),Горілка,409,529,23,5.0,12,Невідомо,https://rozetka.com.ua/ua/nepoborna-4820219271574/p442903277/,https://content1.rozetka.com.ua/goods/images/big_tile/490233505.jpg,АКЦІЯ
Коньяк України Shabo Modern Collection VS 3* 0.25 л 40% ( 4820254570595),Коньяк,112,125,10,,,Готово до відправки,https://rozetka.com.ua/ua/shabo-4820254570595/p399638043/,https://content2.rozetka.com.ua/goods/images/big_tile/374614568.jpg,
Віскі Dalmore 18уо 0.7 л 43% у подарунковій коробці (5013967005891_5013967019324),Віскі,17499,17900,2,,1,Невідомо,https://rozetka.com.ua/ua/dalmore_5013967005891/p26642417/,https://content1.rozetka.com.ua/goods/images/big_tile/55483117.jpg,
Віскі Tomatin Distillery Tomatin 12 YO Sherry Cask 0.7 л 40% у подарунковій упаковці (5018481101845),Віскі,3299,3599,8,,,Невідомо,https://rozetka.com.ua/ua/black-velvet-5018481101845/p475712824/,https://content.rozetka.com.ua/goods/images/big_tile/508396409.jpg,−8%
Лікер Bols Raspberry 0.7 л 17% (8716000965370),Лікер,599,809,26,,,Готово до відправки,https://rozetka.com.ua/ua/bols-8716000965370/p552077265/,https://content.rozetka.com.ua/goods/images/big_tile/608340524.jpg,ТІЛЬКИ В ROZETKA
Віскі Agitator Blended Whisky 0.7 л 40% (7350107460188),Віскі,1099,1184,7,,1,Невідомо,https://rozetka.com.ua/ua/agitator_405254256/p405254256/,https://content2.rozetka.com.ua/goods/images/big_tile/382528465.jpg,−7%
Упаковка віскі John Barr 0.7 л 40% х 12 шт (5013967004092),Упаковка,4990,5924,16,5.0,5,Готово до відправки,https://rozetka.com.ua/ua/john_barr_5013967004092/p214806529/,https://content2.rozetka.com.ua/goods/images/big_tile/24815117.jpg,−16%
Сотол La Escondida Blanco 0.7 л 40% (7500326362729),Сотол,2650,3250,18,,,Є в наявності,https://rozetka.com.ua/ua/la-escondida-7500326362729/p549514440/,https://content1.rozetka.com.ua/goods/images/big_tile/603990518.jpg,−18%
Бренді ординарний Ardamiani витримка п’ять років 0.5 л 40% (4860128440074),Бренді,229,285,20,,,Невідомо,https://rozetka.com.ua/ua/bez-brenda-4860128440074/p535377014/,https://content.rozetka.com.ua/goods/images/big_tile/585117410.jpg,−20%
Текіла Messicano Silver 1 л 38% (7503022261075),Текіла,799,946,16,4.0,5,Невідомо,https://rozetka.com.ua/ua/messicano_7503022261075/p5753373/,https://content1.rozetka.com.ua/goods/images/big_tile/10691790.jpg,−16%
Лікер Poetic Licence Las Iguanas Tropical Gin Liqueur 0.7 л 21% (793618105846),Лікер,1599,1999,20,,,Невідомо,https://rozetka.com.ua/ua/poetic-licence-793618105846/p552077415/,https://content1.rozetka.com.ua/goods/images/big_tile/608360382.jpg,ТІЛЬКИ В ROZETKA
Віскі McIvor Finest Blended Scotch Whisky 0.5 л 40% (5038342002883),Віскі,329,419,21,,,Невідомо,https://rozetka.com.ua/ua/mcivor-5038342002883/p553566822/,https://content1.rozetka.com.ua/goods/images/big_tile/611477768.jpg,−21%
Саке Dassai 23 Junmai Daiginjo 0.72 л 16% (4936446001041),Саке,5217,,,,2,Є в наявності,https://rozetka.com.ua/ua/dassai_4936446001041/p248445565/,https://content.rozetka.com.ua/goods/images/big_tile/626537613.jpg,
Горілка Первак Домашня пшенична 0.25 л 40% (4820229031977),Горілка,99,,,5.0,2,Невідомо,https://rozetka.com.ua/ua/pervak_4820163120201/p33810935/,https://content1.rozetka.com.ua/goods/images/big_tile/347764633.jpg,
Віскі односолодовий Balvenie The Creation of a Classic 0.7 л 43% у подарунковій упаковці (5010327525396),Віскі,4799,7000,31,,,Невідомо,https://rozetka.com.ua/ua/balvenie_5010327525396/p388757961/,https://content2.rozetka.com.ua/goods/images/big_tile/353290590.jpg,−31%
Бренді Marnaveli 5 років 0.5 л 40% (4860008193007),Бренді,277,299,7,,,Готово до відправки,https://rozetka.com.ua/ua/marnaveli_4860008193007/p398674305/,https://content1.rozetka.com.ua/goods/images/big_tile/370506428.jpg,−7%
Джин Cognac Ferrand Original Citadelle 0.7 л 44% (3460410507877),Джин,1187,2000,41,,2,Готово до відправки,https://rozetka.com.ua/ua/cognac_ferrand_3460410507877/p276349483/,https://content2.rozetka.com.ua/goods/images/big_tile/110100978.jpg,−41%
Горілка Assaranca 0.5 л 41% (5391532620169),Горілка,1699,2158,21,,,Невідомо,https://rozetka.com.ua/ua/assaranca-5391532620169/p551892828/,https://content2.rozetka.com.ua/goods/images/big_tile/607913398.jpg,ТІЛЬКИ В ROZETKA
Джин Whitley Neill Лемонграс енд Джинжер 0.7 л 43% (5011166057109),Джин,1059,1174,10,4.8,12,Готово до відправки,https://rozetka.com.ua/ua/whitley_neill_5011166057109/p222200107/,https://content.rozetka.com.ua/goods/images/big_tile/241691742.jpg,−10%
Настоянка Spicer Аква Віта 0.7 л 36% (4820278920512),Настоянка,599,729,18,,,Є в наявності,https://rozetka.com.ua/ua/spicer-4820278920512/p433541393/,https://content1.rozetka.com.ua/goods/images/big_tile/447562443.jpg,КРАФТ УКРАЇНИ
Бурбон Blanton's Gold 8 - 10 років витримки 0.7 л 51.5% у подарунковій упаковці (80244009274),Бурбон,11199,,,,,Є в наявності,https://rozetka.com.ua/ua/blantons-80244009274/p528525579/,https://content1.rozetka.com.ua/goods/images/big_tile/575504081.jpg,
Мескаль La Escondida Reposado 0.7 л 40% (7500326362712),Мескаль,2490,2995,17,,,Є в наявності,https://rozetka.com.ua/ua/la-escondida-7500326362712/p549505971/,https://content2.rozetka.com.ua/goods/images/big_tile/603919787.jpg,−17%
Текіла Por La Gente Tequila Blanco 0.75 л 40% (850024626003),Текіла,1699,1899,11,,,Готово до відправки,https://rozetka.com.ua/ua/por-la-gente-850024626003/p446983850/,https://content.rozetka.com.ua/goods/images/big_tile/464963944.jpg,−11%
Ром Cucaracha Blanco 1 л 40% (4742883014632),Ром,499,999,50,2.3,10,Невідомо,https://rozetka.com.ua/ua/cucaracha-4742883014632/p452684216/,https://content2.rozetka.com.ua/goods/images/big_tile/476972458.jpg,−50%
Лікер Kilda Strawberry Tequila Cream 0.7 л 17% (8413425014910),Лікер,545,,,,,Є в наявності,https://rozetka.com.ua/ua/bez-brenda-8413425014910/p486388204/,https://content.rozetka.com.ua/goods/images/big_tile/520559181.jpg,
Джин Ameris Citrus Italian Recipe Green 0.7 л 40% (8000296122174),Джин,829,899,8,,,Невідомо,https://rozetka.com.ua/ua/ameris-8000296122174/p443430962/,https://content1.rozetka.com.ua/goods/images/big_tile/465061600.jpg,−8%
Горілка Source 0.7 л 40% (3259680018004),Горілка,968,1346,28,4.2,6,Є в наявності,https://rozetka.com.ua/ua/source_3259680018004_3259680018011/p74808426/,https://content1.rozetka.com.ua/goods/images/big_tile/345783602.jpg,−28%
Віскі Glen Scotia Campbeltown Harbour 0.7 л 40% + 2 склянки у подарунковій упаковці (5016840172291),Віскі,2321,3000,23,,,Є в наявності,https://rozetka.com.ua/ua/glen-scotia-5016840172291/p551063508/,https://content2.rozetka.com.ua/goods/images/big_tile/606431176.jpg,−23%
Віскі Tottori Bourbon Barell 43% 0.7 л у коробці (4954621001365),Віскі,2899,3257,11,5.0,2,Невідомо,https://rozetka.com.ua/ua/tottori_4954621001365/p75533688/,https://content1.rozetka.com.ua/goods/images/big_tile/13767340.jpg,−11%
Лікер Poetic Licence St. Clements Gin Liqueur 0.5 л 21% (797776962051),Лікер,1599,1904,16,,,Невідомо,https://rozetka.com.ua/ua/poetic-licence-797776962051/p552077448/,https://content1.rozetka.com.ua/goods/images/big_tile/608363191.jpg,ТІЛЬКИ В ROZETKA
Лікер Poetic Licence Tutti Fruitti Gin Liqueur 0.7 л 21% (793591149486),Лікер,1599,1934,17,,,Невідомо,https://rozetka.com.ua/ua/poetic-licence-793591149486/p552077472/,https://content.rozetka.com.ua/goods/images/big_tile/608365899.jpg,ТІЛЬКИ В ROZETKA
Саке Mori no Kura Shiso Umeshu 0.72 л 9% (4933740411224),Саке,2039,,,,,Невідомо,https://rozetka.com.ua/ua/mori-no-kura-4933740411224/p325468957/,https://content2.rozetka.com.ua/goods/images/big_tile/235003538.jpg,
Віскі Tullibardine Sauternes Finish 225 0.7 л 43% в подарунковій коробці (5060074861308),Віскі,2445,,,4.7,7,Невідомо,https://rozetka.com.ua/ua/tullibardine_5060074861308/p275256573/,https://content.rozetka.com.ua/goods/images/big_tile/219853458.jpg,ТІЛЬКИ В ROZETKA
Джин Generous Azur 0.7 л 40% (3760258230440),Джин,1490,1785,17,,,Невідомо,https://rozetka.com.ua/ua/generous-3760258230440/p447003272/,https://content1.rozetka.com.ua/goods/images/big_tile/465002888.jpg,−17%
Упаковка горілки Первак Спеціальний 0.2 л 35% х 20 шт. (4820229030123B),Упаковка,798,1115,28,,,Готово до відправки,https://rozetka.com.ua/ua/pervak-4820229030123b/p459327964/,https://content2.rozetka.com.ua/goods/images/big_tile/489936713.jpg,
Лікер Bols Passoa 0.7 л 17% + келих (4820196540243),Лікер,849,1150,26,,,Невідомо,https://rozetka.com.ua/ua/bols-4820196540243/p531624934/,https://content.rozetka.com.ua/goods/images/big_tile/581773783.jpg,−26%
Коньяк Remy Martin XO 0.7 л 40% у подарунковій упаковці (3024480004522),Коньяк,10649,13500,21,,4,Є в наявності,https://rozetka.com.ua/ua/remy_martin_3024480004522/p4912935/,https://content.rozetka.com.ua/goods/images/big_tile/48120114.jpg,−21%
Віскі Kyro Malt Rye 0.7 л 47.2% (6430055042290),Віскі,2205,,,,1,Невідомо,https://rozetka.com.ua/ua/bez-brenda-6430055042290/p487902464/,https://content2.rozetka.com.ua/goods/images/big_tile/522127284.jpg,
Горілка Шинок «Традиційна» 0.5 л 40% (4820210842421),Горілка,99,130,24,2.0,1,Невідомо,https://rozetka.com.ua/ua/ukrainskie-traditsii-4820210842421/p467445529/,https://content1.rozetka.com.ua/goods/images/big_tile/497426154.jpg,
Ром агріколь Trois Rivieres Double Wood А.О.С 0.7 л 43% (3267130045470),Ром,1299,1425,9,,,Готово до відправки,https://rozetka.com.ua/ua/trois-rivieres-3267130045470/p370831725/,https://content.rozetka.com.ua/goods/images/big_tile/319721468.jpg,−9%
Настоянка плодова Відьомська вода Полуниця 0.5 л 22% (4820269290372),Настоянка,385,457,16,,,Невідомо,https://rozetka.com.ua/ua/witch-water-4820269290372/p455353789/,https://content2.rozetka.com.ua/goods/images/big_tile/482216205.jpg,
Бренді Eristavi 5* 0.5 л 40% (4860117590315),Бренді,399,,,4.0,3,Невідомо,https://rozetka.com.ua/ua/eristavi_4860117590315/p375795630/,https://content2.rozetka.com.ua/goods/images/big_tile/329186507.jpg,
Спиртний напій Жан-Жак Orange 0.5 л 30% (4823122206893),Спиртний,174,,,,,Готово до відправки,https://rozetka.com.ua/ua/zhan-zhak-4823122206893/p552395487/,https://content.rozetka.com.ua/goods/images/big_tile/609025116.jpg,
Віскі односолодове Balblair 15 років витримки 0.7 л 46% (5010509881555),Віскі,4999,5999,17,,,Невідомо,https://rozetka.com.ua/ua/balblaire_5010509881555/p325545673/,https://content1.rozetka.com.ua/goods/images/big_tile/235144902.jpg,ТІЛЬКИ В ROZETKA
Закарпатський виноградний міцний напій Chateau Chizay Grape White Blend 0.5 л 42% + два келихи у подарунковій упаковці (4820001632255R),Закарпатський,980,,,,,Невідомо,https://rozetka.com.ua/ua/chateau-chizay-4820001632255r/p454667765/,https://content1.rozetka.com.ua/goods/images/big_tile/481250602.jpg,
Напій міцний плодовий Witch Water Сливовиця 0.5 л 40% (4820269290204),Напій,449,457,2,,,Невідомо,https://rozetka.com.ua/ua/witch-water-4820269290204/p436880033/,https://content.rozetka.com.ua/goods/images/big_tile/443646425.jpg,КРАФТ УКРАЇНИ
"Віскі Glencoe 10 Year Old 0,7 л 46% в подарунковій упаковці (5026673001002)",Віскі,3032,,,,,Невідомо,https://rozetka.com.ua/ua/glencoe-5026673001002/p557188581/,https://content2.rozetka.com.ua/goods/images/big_tile/618054820.jpg,
Ром Havana Club 15 років Gran Reserva 0.7 л 40% у подарунковій упаковці (8501110083034),Ром,8745,9663,10,,,Невідомо,https://rozetka.com.ua/ua/havana-club-8501110083034/p479160279/,https://content1.rozetka.com.ua/goods/images/big_tile/512407307.jpg,−10%
Піско Capel Pisco Reservado Transparente 0.7 л 40% (7802110002577),Піско,738,,,4.3,6,Невідомо,https://rozetka.com.ua/ua/capel_7802110002577/p283108943/,https://content.rozetka.com.ua/goods/images/big_tile/164609029.jpg,
Віскі Speyburn Bourbon Cask 0.7 л 40% (5010509883955),Віскі,1109,1567,29,3.0,1,Готово до відправки,https://rozetka.com.ua/ua/speyburn-5010509883955/p506836344/,https://content.rozetka.com.ua/goods/images/big_tile/545547033.jpg,−29%
Горілка Первак Домашній пшенична 0.5 л 40% (4820229031984),Горілка,90,120,25,3.0,2,Невідомо,https://rozetka.com.ua/ua/pervak_4820163120218/p13757795/,https://content1.rozetka.com.ua/goods/images/big_tile/347762349.jpg,
