title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Концентрована пептидна сироватка для шкіри навколо очей Medi-Peel Mezzo Filla Eye Serum 30 мл (8809409343020),Концентрована,567,1025,45,4.5,2,Готово до відправки,https://rozetka.com.ua/ua/medi_peel_8809409343020/p288675723/,https://content.rozetka.com.ua/goods/images/big_tile/169522161.jpg,−45%
Скраб для обличчя і бороди Proraso Beard Esfoliating Paste 100 мл (8004395008032),Скраб,499,579,14,,,Є в наявності,https://rozetka.com.ua/ua/proraso-8004395008032/p398588394/,https://content2.rozetka.com.ua/goods/images/big_tile/370257318.jpg,−14%
Альгінатна маска Dr.Jart+ Cryo Rubber Mask with Moisturizing Hyaluronic Acid зволожувальна 44 г (8809642714533),Альгінатна,418,649,36,5.0,4,Невідомо,https://rozetka.com.ua/ua/dr_jart_8809642714533/p177538880/,https://content2.rozetka.com.ua/goods/images/big_tile/21293063.jpg,−36%
Лосьйон Stop Demodex для обличчя та повік 150 мл (4823015926921),Лосьйон,109,149,27,4.7,29,Невідомо,https://rozetka.com.ua/ua/stop_demodex_4823015926921/p23423683/,https://content2.rozetka.com.ua/goods/images/big_tile/398683069.jpg,
Освітлююча сироватка ANUA Niacinamide 10% + Txa 4% Serum з ніацинамідом 30 мл (8809640734526),Освітлююча,845,1399,40,5.0,2,Невідомо,https://rozetka.com.ua/ua/anua-8809640734526/p445833245/,https://content1.rozetka.com.ua/goods/images/big_tile/462356645.jpg,−40%
Міцелярна вода Comex 250 мл (4820230950625),Міцелярна,75,120,38,4.6,21,Невідомо,https://rozetka.com.ua/ua/comex_4820230950625/p269468291/,https://content1.rozetka.com.ua/goods/images/big_tile/366300814.jpg,
Крем для тіла та обличчя Bioderma Atoderm Crème Ultra 200 мл (3701129805329),Крем,594,690,14,5.0,5,Невідомо,https://rozetka.com.ua/ua/bioderma-3701129805329/p345920581/,https://content1.rozetka.com.ua/goods/images/big_tile/274215475.jpg,−14%
Лосьйон з азелаїновою кислотою 5% АЗЕЛОДЖІ,Лосьйон,530,,,,,Є в наявності,https://rozetka.com.ua/ua/445466033/p445466033/,https://content1.rozetka.com.ua/goods/images/big_tile/461650974.png,
Ботанік-крем Garnier Skin Naturals Основний Догляд Для нормальної та змішаної шкіри 50 мл (3600540360724),Ботанік-крем,249,280,11,4.7,18,Готово до відправки,https://rozetka.com.ua/ua/garnier_3600542045483/p36367120/,https://content1.rozetka.com.ua/goods/images/big_tile/328661774.jpg,АКЦІЯ
Крем від акне та прищів Venzen anti acne точковий з нікотинамідом для проблемної шкіри 20 г,Крем,153,225,32,5.0,1,Є в наявності,https://rozetka.com.ua/ua/416237139/p416237139/,https://content2.rozetka.com.ua/goods/images/big_tile/405663971.png,−32%
Маска Bioaqua Facial Blackhead Remover Deep Clean 60 г (6947790780610/6976504688478),Маска,79,144,45,4.4,31,Невідомо,https://rozetka.com.ua/ua/bioaqua_6947790780610/p48722478/,https://content1.rozetka.com.ua/goods/images/big_tile/405757211.jpg,−45%
Крем нічний поживний для чутливої шкіри Pelart Laboratory Apricot Line Nourishing Night Cream «APRICOT» For Sensitive Skin 50 мл (10039),Крем,540,600,10,5.0,4,Готово до відправки,https://rozetka.com.ua/ua/364790310/p364790310/,https://content.rozetka.com.ua/goods/images/big_tile/429979972.jpg,
Крем для обличчя Біокон Age&Beauty Collagen Lift 60+ 50 мл (4823110302323),Крем,143,167,14,4.8,4,Невідомо,https://rozetka.com.ua/ua/biokon-4823110302323/p455186759/,https://content2.rozetka.com.ua/goods/images/big_tile/482027844.jpg,
Себорегулювальний мультикислотний тонер Smart4Derma 250мл,Себорегулювальний,690,850,19,4.4,7,Є в наявності,https://rozetka.com.ua/ua/443131928/p443131928/,https://content1.rozetka.com.ua/goods/images/big_tile/456402869.jpg,
"Очищувальний лосьйон для обличчя та очей Teoxane RHA Micellar, 200 мл",Очищувальний,995,,,,,Є в наявності,https://rozetka.com.ua/ua/530396349/p530396349/,https://content1.rozetka.com.ua/goods/images/big_tile/579080911.png,
Крем для обличчя Sadoer 5X Vitamin C Face Cream з вітаміном С 50 г (6942349711312),Крем,120,240,50,4.8,5,Невідомо,https://rozetka.com.ua/ua/sadoer-6942349711312/p437204792/,https://content2.rozetka.com.ua/goods/images/big_tile/517108579.jpg,−50%
Потрійна міцелярна вода для обличчя Neutrogena Hydro Boost 400 мл (3574661471181),Потрійна,350,,,,4,Готово до відправки,https://rozetka.com.ua/ua/neutrogena-3574661471181/p515549844/,https://content.rozetka.com.ua/goods/images/big_tile/555314396.jpg,
Крем відновлюючий BABE Laboratorios зволожуючий для проблемної шкіри Stop AKN 50 мл (8437014389296/8437000945666),Крем,813,,,3.3,5,Готово до відправки,https://rozetka.com.ua/ua/babe_laboratorios_8437000945666/p3420487/,https://content1.rozetka.com.ua/goods/images/big_tile/275781195.jpg,
Зволожуючий гель-тонер для сяйва шкіри Smart4Derma Aquagen PolyFructol TONER BRIGHT SKIN 250мл,Зволожуючий,665,,,5.0,2,Є в наявності,https://rozetka.com.ua/ua/388542945/p388542945/,https://content.rozetka.com.ua/goods/images/big_tile/352930455.jpg,
Ампульна пептидна сироватка Medi-Peel Peptide 9 Volume Biotox 100 мл (8809941820621),Ампульна,829,855,3,3.7,4,Невідомо,https://rozetka.com.ua/ua/medi-peel-8809941820621/p419918805/,https://content1.rozetka.com.ua/goods/images/big_tile/412564519.jpg,
Маска Сульсена анти-акне 50 мл (4823052202682),Маска,199,218,9,4.4,59,Невідомо,https://rozetka.com.ua/ua/sulsen_4823052202682/p16962620/,https://content1.rozetka.com.ua/goods/images/big_tile/484581189.jpg,
"Зволожуючий крем для обличчя Skin1004 Madagascar Centella Probio-Cica Enrich Cream 1,5ml (пробник)",Зволожуючий,43,,,4.4,10,Невідомо,https://rozetka.com.ua/ua/478191929/p478191929/,https://content1.rozetka.com.ua/goods/images/big_tile/511162637.jpg,
Міцелярна вода Comex 500 мл (4820230953626),Міцелярна,155,196,21,4.6,21,Невідомо,https://rozetka.com.ua/ua/comex-4820230953626/p402218292/,https://content1.rozetka.com.ua/goods/images/big_tile/376885242.jpg,
Пінка для обличчя Hillary Очисна Cleansing Foam + 5 oils для нормальної шкіри 150 мл (4823116600607/ 4823116601437),Пінка,325,407,20,4.8,22,Невідомо,https://rozetka.com.ua/ua/hillary_2314440000024/p237603223/,https://content2.rozetka.com.ua/goods/images/big_tile/28215471.jpg,
Крем для обличчя Rilastil Acnestil Attiva Матувальний Себонормалізувальний Зволожувальний для схильної до акне шкіри 40 мл (8050444858875/8055510242480),Крем,399,551,28,4.0,4,Невідомо,https://rozetka.com.ua/ua/rilastil_8050444858875/p292603108/,https://content.rozetka.com.ua/goods/images/big_tile/173449111.jpg,−28%
Крем L'Oreal Paris Skin Expert Revitalift Clinical Vitamin C для надання сяяння шкірі обличчя 50 мл (3600524169725),Крем,578,815,29,4.7,5,Невідомо,https://rozetka.com.ua/ua/loreal-paris-3600524169725/p442383584/,https://content.rozetka.com.ua/goods/images/big_tile/454849917.jpg,АКЦІЯ
Гідрогелеві патчі для очей BeauuGreen з колагеном і колоїдним золотом 60 шт (8809389030552),Гідрогелеві,277,399,31,4.3,23,Готово до відправки,https://rozetka.com.ua/ua/beauugreen_8809389030552/p55542792/,https://content.rozetka.com.ua/goods/images/big_tile/12587321.jpg,−31%
Засіб відновлювальний La Roche-Posay Effaclar К+ для комбінованої та схильної до жирності шкіри обличчя 40 мл (3337875613491),Засіб,699,744,6,4.5,11,Готово до відправки,https://rozetka.com.ua/ua/la_roche_posay_3337875613491/p49087014/,https://content1.rozetka.com.ua/goods/images/big_tile/482337334.jpg,−6%
Міцелярна вода Venus Acqua Micellar Bi-Fase Двофазна 400 мл (8009150114522),Міцелярна,173,600,71,5.0,1,Невідомо,https://rozetka.com.ua/ua/venus_8009150114522/p402218766/,https://content1.rozetka.com.ua/goods/images/big_tile/376885451.jpg,−71%
Гідрофільна олія Celimax Derma Nature Fresh Blackhead Jojoba Cleansing Oil 150 мл (8806050298525),Гідрофільна,535,610,12,5.0,9,Невідомо,https://rozetka.com.ua/ua/celimax_8806050298525/p270662981/,https://content.rozetka.com.ua/goods/images/big_tile/10152628.jpg,−12%
Міцелярна вода NIVEA Відновлювальна 400 мл (5900017093352/9005800391489),Міцелярна,169,258,34,,,Готово до відправки,https://rozetka.com.ua/ua/nivea-5900017093352/p437933468/,https://content1.rozetka.com.ua/goods/images/big_tile/445564000.jpg,−34%
Лосьйон-сироватка Holy Land Boldcare Starting Lotion 150 мл (7290101324201),Лосьйон-сироватка,2075,,,4.3,10,Невідомо,https://rozetka.com.ua/ua/holy_land_7290101324201/p100947253/,https://content2.rozetka.com.ua/goods/images/big_tile/442586624.jpg,
Крем-актив для обличчя Біокон Натуральний догляд Секрет равлика Омолоджувальний 50 мл (4823110300367),Крем-актив,119,,,4.8,27,Невідомо,https://rozetka.com.ua/ua/biokon_4823110300367/p270798186/,https://content.rozetka.com.ua/goods/images/big_tile/196398157.jpg,
Крем для обличчя Doliva (Olivenol) Нічний догляд з керамідами 50 мл (4016369694770/4016369465028),Крем,345,420,18,4.4,14,Невідомо,https://rozetka.com.ua/ua/doliva_4016369694770/p66603369/,https://content.rozetka.com.ua/goods/images/big_tile/526087344.jpg,−18%
"Набір Убтан Hillary ASAI UBTAN 100 г + Гіалуронова сироватка Hillary Smart Hyaluronic 30 мл, очищення шкіри обличчя HI-01-14",Набір,390,2400,84,4.6,45,Є в наявності,https://rozetka.com.ua/ua/252425086/p252425086/,https://content2.rozetka.com.ua/goods/images/big_tile/325636175.jpg,ТОП ПРОДАЖІВ
Гель для вмивання Green Pharmacy Бакучіол + Постбіотики 200 мл (5901845509770),Гель,125,150,17,,,Є в наявності,https://rozetka.com.ua/ua/green-pharmacy-5901845509770/p470268704/,https://content.rozetka.com.ua/goods/images/big_tile/501281636.jpg,−17%
Пілінг-тонік L'Oreal Paris Revitalift для всіх типів шкіри обличчя 180 мл (3600524019587),Пілінг-тонік,499,585,15,4.9,14,Невідомо,https://rozetka.com.ua/ua/loreal_paris_3600524019679/p331403293/,https://content.rozetka.com.ua/goods/images/big_tile/245551034.jpg,АКЦІЯ
"Заспокійлива пінка з морським поліном, що очищає, ROUND LAB MUGWORT Calming Cleanser 150 ml",Заспокійлива,580,,,5.0,13,Невідомо,https://rozetka.com.ua/ua/360580683/p360580683/,https://content2.rozetka.com.ua/goods/images/big_tile/368657113.jpg,
Заспокійливий крем Avene для шкіри навколо очей 10 мл (3282779051361),Заспокійливий,599,718,17,5.0,8,Готово до відправки,https://rozetka.com.ua/ua/avene_soothing_eye_contour_cream_10ml_3282779051361/p2647467/,https://content.rozetka.com.ua/goods/images/big_tile/10650606.jpg,−17%
Гель від акне ELEGANT PEROLITE з бензоїл пероксидом 2.5% 30 г,Гель,530,,,5.0,3,Є в наявності,https://rozetka.com.ua/ua/316419790/p316419790/,https://content1.rozetka.com.ua/goods/images/big_tile/399071878.jpg,
Пінка для вмивання для всіх типів шкіри HEIMISH All Clean Green Foam 150ml,Пінка,404,550,27,4.6,11,Невідомо,https://rozetka.com.ua/ua/449527901/p449527901/,https://content1.rozetka.com.ua/goods/images/big_tile/470725316.jpg,−27%
"Еритрогель 4% Bailleul (Ерітроміцин) Erythrogel гель від акне, 30г.",Еритрогель,600,,,5.0,1,Є в наявності,https://rozetka.com.ua/ua/466540974/p466540974/,https://content.rozetka.com.ua/goods/images/big_tile/496198903.jpg,
Активний крем проти зморшок для обличчя Pharmaceris N Magni-Capilaril SPF10 50 мл (5900717152519),Активний,499,740,33,4.2,5,Невідомо,https://rozetka.com.ua/ua/pharmaceris_5900717152519/p211431787/,https://content2.rozetka.com.ua/goods/images/big_tile/24451540.jpg,−33%
"Крем Dr. Jart+ Cicapair Tiger Grass Color Correcting Treatment SPF 22 коригуючий заспокійливий, 15 мл",Крем,690,,,4.8,6,Є в наявності,https://rozetka.com.ua/ua/454790324/p454790324/,https://content.rozetka.com.ua/goods/images/big_tile/481459937.png,
Денний крем для зволоження шкіри обличчя Lirio Med 50 мл,Денний,156,168,7,4.0,2,Є в наявності,https://rozetka.com.ua/ua/384124200/p384124200/,https://content1.rozetka.com.ua/goods/images/big_tile/358518161.jpg,−7%
Крем-ліфтинг денний Weleda Гранат та пептиди Маки перуанської 40 мл (4001638580045),Крем-ліфтинг,819,899,9,5.0,2,Невідомо,https://rozetka.com.ua/ua/weleda-4001638580045/p374076081/,https://content2.rozetka.com.ua/goods/images/big_tile/325868285.jpg,−9%
Крем-маска для обличчя Biotrade Intensive Антивікова нічна з Ретинолом 0.5% 50 мл (3800221842369),Крем-маска,1407,,,,,Готово до відправки,https://rozetka.com.ua/ua/biotrade-3800221842369/p416976711/,https://content1.rozetka.com.ua/goods/images/big_tile/406955821.jpg,
Упаковка запашної води Mayur Трояндова 100 мл x 2 шт (2200502010400),Упаковка,91,150,39,5.0,4,Невідомо,https://rozetka.com.ua/ua/mayur-2200502010400/p452232899/,https://content1.rozetka.com.ua/goods/images/big_tile/476359640.jpg,ТОП ПРОДАЖІВ
Гідрогелеві патчі для очей Images Gold Lady Series Eye Mask із Золотом 60 шт (6941349312024/6973098891208),Гідрогелеві,106,228,54,4.5,31,Невідомо,https://rozetka.com.ua/ua/images_6941349312024/p105094320/,https://content2.rozetka.com.ua/goods/images/big_tile/400163645.png,−54%
Бальзам-догляд Doliva (Olivenol) для шкіри навколо очей 15 мл (4016369665091/4016369465509),Бальзам-догляд,465,588,21,4.9,26,Невідомо,https://rozetka.com.ua/ua/doliva_4016369665091/p65106482/,https://content.rozetka.com.ua/goods/images/big_tile/271959292.jpg,−21%
Натуральний гель для вмивання Comex для сухої та нормальної шкіри 150 мл (4820230950601),Натуральний,99,120,18,4.6,32,Невідомо,https://rozetka.com.ua/ua/comex_4820230950601/p269437306/,https://content1.rozetka.com.ua/goods/images/big_tile/354176720.jpg,
"Гель Бензак AC 2,5% Galderma (Benzoyl Peroxide Gel) від прищів, 30 гр.",Гель,750,,,5.0,1,Є в наявності,https://rozetka.com.ua/ua/461925124/p461925124/,https://content1.rozetka.com.ua/goods/images/big_tile/490492747.jpg,
Очисна пінка Ziaja для чутливої шкіри 150 мл (5901887050056),Очисна,198,,,4.9,8,Є в наявності,https://rozetka.com.ua/ua/ziaja_5901887050056/p258885811/,https://content2.rozetka.com.ua/goods/images/big_tile/151496972.jpg,
Очисна пінка для вмивання Hollyskin Glycolic AHA Acid Foaming Facial Cleanser 150 мл (4823109700222),Очисна,232,252,8,4.3,5,Готово до відправки,https://rozetka.com.ua/ua/hollyskin_4823109700222/p226330657/,https://content.rozetka.com.ua/goods/images/big_tile/26303662.jpg,
Лосьйон для розчинення закритих комедонів Holy Land Cosmetics Super Lotion 125 мл,Лосьйон,1208,,,,,Є в наявності,https://rozetka.com.ua/ua/453333263/p453333263/,https://content1.rozetka.com.ua/goods/images/big_tile/478512617.jpg,
Сироватка для росту вій та брів Comex з арганою натуральна 12 мл (4820230952568),Сироватка,90,150,40,4.2,41,Невідомо,https://rozetka.com.ua/ua/comex-4820230952568/p349386273/,https://content1.rozetka.com.ua/goods/images/big_tile/361734267.jpg,ТОП ПРОДАЖІВ
"Мезороллер Derma Roller 1.5 мм для тіла, 540 голок",Мезороллер,174,230,24,4.7,55,Є в наявності,https://rozetka.com.ua/ua/382257171/p382257171/,https://content2.rozetka.com.ua/goods/images/big_tile/341857752.jpg,ТОП ПРОДАЖІВ
Крем от пигментации ВИТАШАЙН МАКС (VITASHINE Max) с коевой кислотой и арбутином,Крем,655,780,16,,,Невідомо,https://rozetka.com.ua/ua/450959036/p450959036/,https://content1.rozetka.com.ua/goods/images/big_tile/474125642.jpg,−16%
Тонік зволожуючий для чутливої ​​шкіри Pelart Laboratory Apricot Line Moisturizing Toner For Sensitive Skin 250 мл (10032),Тонік,576,640,10,4.5,4,Невідомо,https://rozetka.com.ua/ua/364788381/p364788381/,https://content1.rozetka.com.ua/goods/images/big_tile/514609102.jpg,
"Пінка для вмивання з екстрактом саліцилової кислоти Bioaqua Salicylic Acid Acne Removal Cleanser, 100 мл",Пінка,160,188,15,4.7,3,Є в наявності,https://rozetka.com.ua/ua/405805647/p405805647/,https://content2.rozetka.com.ua/goods/images/big_tile/383532051.jpg,−15%
Міцелярна вода Green Pharmacy 3 в 1 Мускусна троянда та бавовна 500 мл (4823015946288),Міцелярна,94,120,22,4.6,10,Невідомо,https://rozetka.com.ua/ua/zelenaya_apteka_8588006036947/p18951373/,https://content.rozetka.com.ua/goods/images/big_tile/516352992.jpg,−22%
Флюїд L'Oreal Paris Skin Expert Ревіталіфт Клінікал Вітамін С для захисту обличчя SPF 50+ 50 мл (3600524103330),Флюїд,546,770,29,4.0,4,Невідомо,https://rozetka.com.ua/ua/loreal-professionnel-paris-3600524103330/p385351404/,https://content1.rozetka.com.ua/goods/images/big_tile/346478312.jpg,АКЦІЯ
Нічний крем для обличчя Revuele Retinol Night Cream з ретинолом 40 мл (5060565106260),Нічний,185,229,19,4.6,8,Невідомо,https://rozetka.com.ua/ua/revuele-5060565106260/p369812403/,https://content1.rozetka.com.ua/goods/images/big_tile/318001606.jpg,−19%
Пpoфecійні пaтчі з вoлюфілінoм від тeмниx кіл і для ущільнeння шкіpи Dr.Hedison Vital Energу Eуe Patch 60 шт (12160401),Пpoфecійні,840,,,5.0,2,Готово до відправки,https://rozetka.com.ua/ua/382292382/p382292382/,https://content1.rozetka.com.ua/goods/images/big_tile/606155820.jpg,
Крем триактивний Biotrade Acne Out Проти акне та постакне 30 мл (3800221842376),Крем,1099,,,,,Готово до відправки,https://rozetka.com.ua/ua/biotrade-3800221842376/p448261073/,https://content.rozetka.com.ua/goods/images/big_tile/467601221.jpg,
Крем-база для обличчя Kiko Milano Hydra Pro Glow 50 мл,Крем-база,1045,1195,13,,,Невідомо,https://rozetka.com.ua/ua/510551109/p510551109/,https://content2.rozetka.com.ua/goods/images/big_tile/549862469.jpg,−13%
Тонік L'Oreal Paris Revitalift для звуження пор для шкіри обличчя 180 мл (3600524192068),Тонік,349,520,33,5.0,3,Невідомо,https://rozetka.com.ua/ua/loreal-paris-3600524192068/p480744054/,https://content2.rozetka.com.ua/goods/images/big_tile/553142104.jpg,АКЦІЯ
Гідрогелеві охолоджувальні патчі для очей Petitfee Agave Cooling Hydrogel Eye Mask 60 шт. (8809508850429),Гідрогелеві,481,627,23,4.5,64,Невідомо,https://rozetka.com.ua/ua/petitfee_8809508850429/p65425647/,https://content2.rozetka.com.ua/goods/images/big_tile/13226729.jpg,−23%
Поживний крем для обличчя Sane із захисним ефектом SPF 10 і комплексом гіалуронових кислот 40 мл (4820266830892),Поживний,234,299,22,5.0,4,Невідомо,https://rozetka.com.ua/ua/sane-4820266830892/p365413005/,https://content2.rozetka.com.ua/goods/images/big_tile/310091625.jpg,
Скраб для обличчя Hollyskin Collagen Face Scrub з колагеном 100 мл (4823109700680),Скраб,212,,,5.0,4,Невідомо,https://rozetka.com.ua/ua/hollyskin_4823109700680/p324329944/,https://content.rozetka.com.ua/goods/images/big_tile/232749775.jpg,
Гіалуронова сироватка Hillary Smart Hyaluronic 30 мл (4820209070569/4823116600508),Гіалуронова,386,494,22,4.9,36,Готово до відправки,https://rozetka.com.ua/ua/hillary_2314800000022/p131085708/,https://content2.rozetka.com.ua/goods/images/big_tile/96892393.jpg,
Зволожуюча піна для вмивання Rejuran Moisture Bubble Cleansing Foam 150ml,Зволожуюча,1090,2750,60,,,Є в наявності,https://rozetka.com.ua/ua/sredstvo-dlya-umivaniya-rejuran-152337867/p550163355/,https://content.rozetka.com.ua/goods/images/big_tile/605037279.jpg,−60%
Сироватка для обличчя Bioaqua Blueberry Wonder Essence з Екстрактом чорниці і Гіалуроновою кислотою 15 г (6947790780528/6942349713576),Сироватка,79,141,44,4.6,26,Невідомо,https://rozetka.com.ua/ua/bioaqua_2000000141411/p48700246/,https://content2.rozetka.com.ua/goods/images/big_tile/405759028.jpg,−44%
Крем-концентрат для обличчя Revuele Age Revive Нічний 50 мл (3800225902441),Крем-концентрат,92,129,29,5.0,3,Є в наявності,https://rozetka.com.ua/ua/revuele-3800225902441/p349663800/,https://content2.rozetka.com.ua/goods/images/big_tile/279975769.jpg,−29%
"Очищаюча мультикислотна пінка для жирної, комбінованої та шкіри з акне Smart4Derma Acne Balance AHA-BHA-PHA MOUSSE GENTLE CLEANSE 480мл",Очищаюча,980,1260,22,5.0,1,Є в наявності,https://rozetka.com.ua/ua/528117044/p528117044/,https://content.rozetka.com.ua/goods/images/big_tile/574884051.jpg,
Крем для зони навколо очей Rilastil Difesa для шкіри схильної до алергії 15 мл (8055510241407),Крем,499,743,33,5.0,2,Невідомо,https://rozetka.com.ua/ua/rilastil-8055510241407/p398589546/,https://content2.rozetka.com.ua/goods/images/big_tile/370265179.jpg,−33%
Комплекс для підлітків з 9-ти років та при акне дорослих Jerelia (80420),Комплекс,1189,1546,23,5.0,1,Невідомо,https://rozetka.com.ua/ua/397393560/p397393560/,https://content.rozetka.com.ua/goods/images/big_tile/624983458.jpg,
Вдосконалюючий крем з ретинолом та церамідами Smart4Derma EXTREME LIFT ADVANCED RETINOL CERAMIDE CREAM 50мл,Вдосконалюючий,895,,,5.0,1,Є в наявності,https://rozetka.com.ua/ua/389019024/p389019024/,https://content2.rozetka.com.ua/goods/images/big_tile/353733624.jpg,
Гель для вмивання Активатор Енергії Smart4Derma Age Performance OXYGEN CLEANSER AHA-PHA-ENZYME 250мл,Гель,569,640,11,5.0,1,Є в наявності,https://rozetka.com.ua/ua/389207262/p389207262/,https://content2.rozetka.com.ua/goods/images/big_tile/354025646.jpg,
Антивіковий крем для шкіри навколо очей MEDIPEEL Phyto Exosome PDRN Lifting Shot Eye Cream 40 мл (8809941824704),Антивіковий,737,889,17,,,Невідомо,https://rozetka.com.ua/ua/medipeel-8809941824704/p531183139/,https://content1.rozetka.com.ua/goods/images/big_tile/580174227.jpg,−17%
Набір Hillary Покроковий догляд за обличчям нормального типу шкіри: Гідрофільна олія + Очищуюча пінка + Тонік + Гіалуронова сироватка + Крем K-11-163,Набір,1272,3100,59,4.7,14,Невідомо,https://rozetka.com.ua/ua/347248425/p347248425/,https://content1.rozetka.com.ua/goods/images/big_tile/290777898.jpg,
Антивікова сироватка з ретинолом та пептидами Celimax The Vita-A Retinol Shot Tightening Serum 30 ml,Антивікова,715,1500,52,5.0,1,Є в наявності,https://rozetka.com.ua/ua/480576224/p480576224/,https://content.rozetka.com.ua/goods/images/big_tile/514264102.webp,−52%
Ензимна пудра для обличчя BOGENIA Enzyme Powder для всіх типів шкіри BG436 50 г (4823124405980),Ензимна,177,245,28,,,Є в наявності,https://rozetka.com.ua/ua/sredstvo-dlya-umivaniya-bogenia-149370226/p540653644/,https://content2.rozetka.com.ua/goods/images/big_tile/591336940.jpg,
Гідрогелеві патчі для очей Senana Gentle Care Of The Eye Area з Екстрактом водоростей 60 шт (6941349311997/6973098892939),Гідрогелеві,106,229,54,3.9,16,Невідомо,https://rozetka.com.ua/ua/senana_6941349311997/p329514622/,https://content2.rozetka.com.ua/goods/images/big_tile/405758926.jpg,ТОП ПРОДАЖІВ
Омолоджуючий гель-крем THALIA BOTO-ZoneX 50 мл,Омолоджуючий,589,825,29,5.0,2,Є в наявності,https://rozetka.com.ua/ua/406362477/p406362477/,https://content1.rozetka.com.ua/goods/images/big_tile/384472722.jpg,−29%
Крем для обличчя Tink Зволожуючий проти зморшок з ліфтинг ефектом 50 мл (4823109407206),Крем,159,178,11,4.9,16,Невідомо,https://rozetka.com.ua/ua/tink_4823109407206/p377876214/,https://content1.rozetka.com.ua/goods/images/big_tile/556086473.jpg,
Набір засобів для догляду за обличчям Hollyskin Collagen Care Maxi Set 5 в 1,Набір,1055,1240,15,5.0,2,Невідомо,https://rozetka.com.ua/ua/419975334/p419975334/,https://content2.rozetka.com.ua/goods/images/big_tile/541754709.jpg,
Підтягуючий крем для шиї та підборіддя IDEALIFT ROBEAUTY 50 мл,Підтягуючий,474,736,36,5.0,1,Невідомо,https://rozetka.com.ua/ua/448192409/p448192409/,https://content.rozetka.com.ua/goods/images/big_tile/467473997.jpg,
Універсальний крем Dead Sea Collection 24К золото і Колаген 500 мл (7290119481071),Універсальний,299,,,4.3,7,Є в наявності,https://rozetka.com.ua/ua/dead-sea-collection-7290119481071/p418351485/,https://content1.rozetka.com.ua/goods/images/big_tile/409697314.jpg,
Крем Doliva (Olivenol) для чутливої шкіри 50 мл (4025612694207/4016369464014),Крем,345,395,13,4.8,13,Невідомо,https://rozetka.com.ua/ua/doliva_4025612694207/p66603383/,https://content1.rozetka.com.ua/goods/images/big_tile/526087398.jpg,−13%
Зволожувальний крем з церамідами SPF30 для сухої та нормальної шкіри Smart4Derma 50мл,Зволожувальний,680,1090,38,5.0,1,Невідомо,https://rozetka.com.ua/ua/443131856/p443131856/,https://content.rozetka.com.ua/goods/images/big_tile/456402792.jpg,
"Третиноин гель от прыщей 0,025% Tretinoin Eleneon 30г",Третиноин,229,393,42,3.0,2,Є в наявності,https://rozetka.com.ua/ua/492496099/p492496099/,https://content1.rozetka.com.ua/goods/images/big_tile/534242474.jpg,−42%
Лосьйон з азелаїновою кислотою 10% АЗЕЛОДЖІ,Лосьйон,760,,,,,Є в наявності,https://rozetka.com.ua/ua/445466021/p445466021/,https://content.rozetka.com.ua/goods/images/big_tile/461651832.png,
Олійка для губ Dior Addict Lip Glow Oil 001 Pink 6 мл (0408),Олійка,1150,2170,47,1.0,1,Є в наявності,https://rozetka.com.ua/ua/480552229/p480552229/,https://content2.rozetka.com.ua/goods/images/big_tile/514201255.jpg,−47%
Нічний крем «Barraskilo» з азелаїновою кислотою і муцином равлика Pelart Laboratory 50мл,Нічний,780,1190,34,,,Невідомо,https://rozetka.com.ua/ua/441278588/p441278588/,https://content1.rozetka.com.ua/goods/images/big_tile/452795973.jpg,−34%
Гель Stop Demodex для повік 30 мл (4823015917646),Гель,212,245,13,4.7,7,Невідомо,https://rozetka.com.ua/ua/stop_demodex_4823015917646/p23486172/,https://content2.rozetka.com.ua/goods/images/big_tile/398683070.jpg,
Тонер філлер для шкіри обличчя CURE SKIN Toner Filler 200 мл,Тонер,768,,,,,Невідомо,https://rozetka.com.ua/ua/tonik-dlya-litsa-cure-skin-149800859/p542662305/,https://content1.rozetka.com.ua/goods/images/big_tile/593592277.webp,
Крем-сироватка для зони навколо очей Beauty of Joseon Revive Eye Serum Ginseng + Retinal 30 мл (8809738316146),Крем-сироватка,553,650,15,4.0,1,Є в наявності,https://rozetka.com.ua/ua/beauty-of-joseon-8809738316146/p412641435/,https://content.rozetka.com.ua/goods/images/big_tile/396058769.jpg,−15%
Реструктуризуючий крем проти зморшок навколо очей Rilastil Hydrotenseur 15 мл (8055510240400),Реструктуризуючий,1099,1264,13,,,Невідомо,https://rozetka.com.ua/ua/rilastil-8055510240400/p370891050/,https://content2.rozetka.com.ua/goods/images/big_tile/319878913.jpg,−13%
Сироватка з ніацинамідом та цинком для проблемної шкіри J'S DERMA Acnetrix Control AC Serum 30 мл,Сироватка,745,880,15,5.0,8,Є в наявності,https://rozetka.com.ua/ua/358030017/p358030017/,https://content1.rozetka.com.ua/goods/images/big_tile/294783432.jpg,−15%
Гармонізуючий тонер-міст RE.CARE Harmonize Skin Toner Mist 100 мл (4823109410954),Гармонізуючий,175,220,20,5.0,7,Невідомо,https://rozetka.com.ua/ua/recare-4823109410954/p466675734/,https://content.rozetka.com.ua/goods/images/big_tile/496336033.jpg,
