title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Лікер Zwack Unicum 40%,https://epicentrk.ua/ua/shop/liker-40-0-7-l.html,https://cdn.27.ua/190/4d/f3/7097843_1.jpeg,998,,,,,В наявності,,Zwack Unicum,
"Віскі Glen Grant The Major’s Reserve 5 років витримки 0,7 л",https://epicentrk.ua/ua/shop/viski-glen-grant-the-major-s-reserve-0-7-l.html,https://cdn.27.ua/190/0a/4c/2230860_1.jpeg,1049,1270,221,,,В наявності,-17%,Glen Grant,17
Горілка Green Day 1 л,https://epicentrk.ua/ua/shop/vodka-green-day-1-l.html,https://cdn.27.ua/190/49/fe/2902526_2.jpeg,239,303,64,,,В наявності,Чесна Вигода -21%,Green Day,21
"Коньяк Шабо Резерв VSOP 0,5 л",https://epicentrk.ua/ua/shop/konyak-shabo-rezerv-vsop-0-5-l.html,https://cdn.27.ua/190/2b/c8/2239432_2.jpeg,232,264,31,,,В наявності,Чесна Вигода -12%,Шабо,12
"Коньяк Шабо V.S.O.P. 0,25 л",https://epicentrk.ua/ua/shop/konyak-shabo-v-s-o-p-0-25-l.html,https://cdn.27.ua/190/53/fa/2446330_1.jpeg,114,143,29,,,В наявності,Чесна Вигода -20%,Шабо,20
"Текіла Olmeca Blanco 38% 0,5 л 38%",https://epicentrk.ua/ua/shop/tekila-olmeca-blanco-38-0-5-l-38.html,https://cdn.27.ua/190/7a/48/3242568_1.jpeg,449,754,305,,,В наявності,Акція -40%,Olmeca,40
Настоянка Колос Пшенична 0.5 л 40%,https://epicentrk.ua/ua/shop/nastoianka-pshenychna-0-5-l-40.html,https://cdn.27.ua/190/a8/59/6989913_2.jpeg,89,120,31,,,В наявності,-25%,Колос,26
"Віскі Monkey Shoulder 0,05 л",https://epicentrk.ua/ua/shop/viski-monkey-shoulder-0-05-l.html,https://cdn.27.ua/190/de/a1/7593633_1.jpeg,249,254,5,,,В наявності,-2%,Monkey Shoulder,2
"Горілка Nikita 40% 0,5 л",https://epicentrk.ua/ua/shop/vodka-nikita-40-0-5-l.html,https://cdn.27.ua/190/d5/ce/2938318_2.jpeg,168,206,38,,,В наявності,Чесна Вигода -18%,Nikita,18
"Віскі West Cork Bourbon Cask 40% у подарунковій коробці 0,7 л",https://epicentrk.ua/ua/shop/viski-west-cork-bourbon-cask-40-v-podarochnoy-korobke-0-7-l.html,https://cdn.27.ua/190/4f/4c/4083532_3.jpeg,824,,,,,В наявності,,West Cork,
"Текіла Jose Cuervo Especial Reposado 0,5 л 38%",https://epicentrk.ua/ua/shop/tekila-jose-cuervo-especial-reposado-0-5-l.html,https://cdn.27.ua/190/23/ec/2237420_1.jpeg,498,611,113,,,В наявності,Хіт,Jose Cuervo,18
"Ром Dead Man's Fingers Pineapple 37,5% 0,7 л",https://epicentrk.ua/ua/shop/rom-pineapple-37-5-0-7-l.html,https://cdn.27.ua/190/a2/e8/3973864_1.jpeg,772,789,17,,,В наявності,-2%,Dead Man's Fingers,2
"Віскі Ballantine's Finest 40% + 2 склянки 0,7 л 0,7 л",https://epicentrk.ua/ua/shop/viski-ballantines-finest-40-2-sklianky-0-7-l-0-7-l.html,https://cdn.27.ua/190/f5/e5/7796197_1.jpeg,879,982,103,,,В наявності,-10%,Ballantine's,10
"Віскі Bunnahabhain 12yo 462% 0,05 л",https://epicentrk.ua/ua/shop/viski-bunnahabhain-12yo-462-0-05-l.html,https://cdn.27.ua/190/de/3f/7593535_1.jpeg,256,,,,,В наявності,,Bunnahabhain,
"Напій алкогольний AZNAURI Aznauri Chocolate De Luxe 30 % 0,5 л",https://epicentrk.ua/ua/shop/napii-alkoholnyi-aznauri-aznauri-chocolate-de-luxe-30-0-5-l.html,https://cdn.27.ua/190/21/5f/9052511_1.jpeg,192,,,,,В наявності,,AZNAURI,
