title,url,image,price,old_price,discount_amount_uah,rating,reviews_count,availability,badges,brand,discount_percent
Відбілювач кисневмісний DeLaMark порошкоподібний 750 г,https://epicentrk.ua/ua/shop/usilitel-poroshka-delamark-750-g.html,https://cdn.27.ua/190/53/86/86918_10.jpeg,185,232,46,,,В наявності,Чесна Вигода -20%,Відбілювач,20
"Гель для машинного та ручного прання Perwoll для світлих та білих речей 3,75 л",https://epicentrk.ua/ua/shop/hel-dlia-mashynnoho-ta-ruchnoho-prannia-perwoll-dlia-svitlykh-ta-bilykh-rechei-3-75-l.html,https://cdn.27.ua/190/ec/5f/9301087_1.jpeg,599,1063,463,,,В наявності,Чесна Вигода -43%,Гель,44
"Порошок для машинного та ручного прання Persil Колор ""Свіжість від Сілан"" 1,2 кг",https://epicentrk.ua/ua/shop/poroshok-dlia-mashynnoho-ta-ruchnoho-prannia-persil-kolor-svizhist-vid-silan-1-2-kh.html,https://cdn.27.ua/190/b2/dd/7910109_1.jpeg,194,249,55,,,В наявності,Чесна Вигода -22%,Порошок,22
Гель для машинного прання Sila Universal 4 л,https://epicentrk.ua/ua/shop/zhidkoe-sredstvo-dlya-mashinnoy-stirki-sila-universal-4-l.html,https://cdn.27.ua/190/7a/26/1210918_2.jpeg,229,275,46,,,В наявності,Чесна Вигода -16%,Гель,17
"Гель для машинного та ручного прання Coccolino Color 1,8 л",https://epicentrk.ua/ua/shop/hel-dlia-mashynnoho-ta-ruchnoho-prannia-coccolino-color-1-8-l.html,https://cdn.27.ua/190/3f/c9/6963145_7.jpeg,329,657,328,,,В наявності,Чесна Вигода -49%,Гель,50
"Порошок для машинного та ручного прання Persil ""Свіжість від Сілан"" 4,05 кг",https://epicentrk.ua/ua/shop/poroshok-dlia-mashynnoho-ta-ruchnoho-prannia-persil-svizhist-vid-silan-4-05-kh.html,https://cdn.27.ua/190/b2/b3/7910067_1.jpeg,479,689,210,,,В наявності,Чесна Вигода -30%,Порошок,30
"Пральний порошок для машинного та ручного прання ВУХАСТИК 2,4 кг",https://epicentrk.ua/ua/shop/pralnyi-poroshok-dlia-mashynnoho-ta-ruchnoho-prannia-vukhastyk-2-4-kh.html,https://cdn.27.ua/190/4a/85/7817861_1.jpeg,209,309,100,,,В наявності,Акція -32%,Пральний,32
Серветки для машинного прання Dr. Beckmann Magic Leaves кольорових тканин 20 шт.,https://epicentrk.ua/ua/shop/servetky-dlia-mashynnoho-prannia-dr-beckmann-magic-leaves-kolorovykh-tkanyn-20-sht.html,https://cdn.27.ua/190/bc/e7/8502503_1.jpeg,129,328,199,,,В наявності,Чесна Вигода -60%,Серветки,61
Серветки для машинного прання Dr. Beckmann для оновлення чорного кольору і тканини 2в1 10 шт.,https://epicentrk.ua/ua/shop/servetky-dlia-mashynnoho-prannia-dr-beckmann-dlia-onovlennia-chornoho-koloru-i-tkanyny-2v1-10-sht.html,https://cdn.27.ua/190/d1/d7/7131607_2.jpeg,204,272,68,,,В наявності,Чесна Вигода -25%,Серветки,25
Гель для машинного та ручного прання DeLaMark Eco Universal 2 л,https://epicentrk.ua/ua/shop/gel-dlya-mashinnoy-i-ruchnoy-stirki-delamark-eco-2-l.html,https://cdn.27.ua/190/4d/ef/609775_7.jpeg,368,526,157,,,В наявності,Чесна Вигода -30%,Гель,30
